row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,product_id,product_name,quantity,sales_amount
203,ORD1393,26-09-2024,05-10-2024,First Class,CUST2094,Chris Sharma,Consumer,UK,Toronto,P1005,Headphones,8,2846.76
204,ORD2427,20-08-2023,25-08-2023,Standard Class,CUST1382,Robert Sharma,Corporate,Germany,Berlin,P1002,Keyboard,1,3201.9
205,ORD2439,25-06-2023,27-06-2023,Same Day,CUST2356,Rahul Johnson,Home Office,India,Bangalore,P1008,SSD,4,4511.3
206,ORD2417,03-08-2024,11-08-2024,Standard Class,CUST1304,Sneha Wilson,Home Office,Germany,Mumbai,P1005,Headphones,3,4647.39
207,ORD1644,17-01-2023,21-01-2023,Same Day,CUST1315,David Brown,Home Office,USA,Toronto,P1003,Mouse,9,1692.06
208,ORD1286,20-03-2025,22-03-2025,Standard Class,CUST1400,Robert Davis,Consumer,UK,Toronto,P1006,Printer,6,196.65
209,ORD1559,13-03-2025,21-03-2025,Second Class,CUST2457,Amit Sharma,Corporate,USA,Toronto,P1008,SSD,2,3872.23
210,ORD1604,28-03-2025,01-04-2025,Standard Class,CUST2097,Michael Sharma,Home Office,USA,Toronto,P1002,Keyboard,6,1835.47
211,ORD1187,06-01-2023,11-01-2023,First Class,CUST2104,Jane Brown,Consumer,USA,Toronto,P1008,SSD,8,2807.08
212,ORD2049,22-02-2024,24-02-2024,Standard Class,CUST2449,Amit Johnson,Home Office,Germany,London,P1001,Laptop,7,111.09
213,ORD1847,02-02-2024,04-02-2024,Second Class,CUST2559,Michael Brown,Corporate,UK,New York,P1004,Monitor,8,772.38
214,ORD1342,21-03-2024,26-03-2024,First Class,CUST2983,Chris Johnson,Corporate,UK,Bangalore,P1007,Router,8,2989.34
215,ORD1400,13-04-2024,15-04-2024,First Class,CUST1027,Robert Patel,Home Office,Canada,London,P1003,Mouse,8,1706.94
216,ORD2333,31-08-2024,01-01-2022,First Class,CUST3470,,Corporate,UK,Delhi,P1005,Headphones,7,4845.19
217,ORD1596,22-01-2025,30-01-2025,First Class,CUST2540,David Sharma,Corporate,India,Bangalore,P1004,Monitor,10,4986.46
218,ORD1368,29-11-2024,08-12-2024,Same Day,CUST1858,Priya Wilson,Home Office,India,Toronto,P1001,Laptop,8,738.94
219,ORD1620,05-09-2023,10-09-2023,Same Day,CUST2544,Jane Gupta,Home Office,Canada,Toronto,P1003,Mouse,9,2557.73
220,ORD2416,04-03-2024,13-03-2024,First Class,CUST3199,Rahul Johnson,Consumer,USA,London,P1001,Laptop,3,3252.65
221,ORD1090,30-07-2024,06-08-2024,Same Day,CUST1433,John Johnson,Corporate,USA,Bangalore,P1006,Printer,8,1901.89
222,ORD1948,01-03-2025,11-03-2025,First Class,CUST1100,Priya Johnson,Corporate,Canada,Pune,P1003,Mouse,2,4165.02
223,ORD2495,26-05-2023,01-06-2023,First Class,CUST2865,Chris Davis,Home Office,Canada,London,P1005,Headphones,8,533.23
224,ORD2478,14-12-2024,22-12-2024,Standard Class,CUST2229,John Johnson,Consumer,UK,Pune,P1006,Printer,3,4653.12
225,ORD1499,12-06-2024,15-06-2024,First Class,CUST3293,Robert Gupta,Consumer,Canada,Delhi,P1003,Mouse,3,3220.37
226,ORD1885,10-02-2024,11-02-2024,Same Day,CUST3425,Robert Sharma,Consumer,USA,Bangalore,P1004,Monitor,5,3774.01
227,ORD1128,14-08-2024,16-08-2024,First Class,CUST2335,Sarah Gupta,Consumer,UK,Berlin,P1003,Mouse,9,4831.29
228,ORD1641,03-09-2024,10-09-2024,Standard Class,CUST2425,Emily Gupta,Home Office,USA,New York,P1007,Router,10,2971.33
229,ORD2376,18-05-2023,24-05-2023,Invalid Mode,CUST2250,Jane Brown,Corporate,USA,Toronto,P1002,Keyboard,7,3002.31
230,ORD2177,28-01-2024,04-02-2024,Same Day,CUST3201,Anjali Brown,Home Office,USA,Berlin,P1003,Mouse,5,744.47
231,ORD1644,12-05-2025,20-05-2025,First Class,CUST1039,Priya Brown,Consumer,Canada,Berlin,P1001,Laptop,7,3439.25
232,ORD1851,28-12-2024,05-01-2025,Second Class,CUST1338,Rahul Smith,Consumer,UK,Mumbai,P1008,SSD,5,1162.97
233,ORD1591,22-06-2023,30-06-2023,Standard Class,CUST3345,Jane Wilson,Home Office,UK,Mumbai,P1008,SSD,8,2754.45
234,ORD1870,15-04-2023,19-04-2023,Standard Class,CUST2842,David Patel,Consumer,Canada,Pune,P1005,Headphones,4,1088.9
235,ORD2204,06-12-2024,12-12-2024,Second Class,CUST1570,Chris Davis,Consumer,India,London,P1007,Router,9,1441.37
236,ORD2103,22-06-2023,28-06-2023,First Class,CUST3345,David Taylor,Home Office,India,Delhi,P1005,Headphones,7,4597.91
237,ORD1567,06-06-2025,09-06-2025,Second Class,CUST1599,Anjali Patel,Consumer,Canada,Berlin,P1003,Mouse,3,2908.26
238,ORD1550,04-10-2024,11-10-2024,Same Day,CUST1309,Sneha Johnson,Corporate,Germany,New York,P1007,Router,6,2300.74
239,ORD1999,02-12-2023,12-12-2023,Standard Class,CUST2877,Sneha Patel,Consumer,Germany,Toronto,P1001,Laptop,4,4842.24
240,ORD1433,21-05-2024,26-05-2024,First Class,CUST2383,Amit Miller,Consumer,UnknownCountry,Berlin,P1006,Printer,6,4476.07
241,ORD1099,17-02-2023,19-02-2023,Standard Class,CUST1508,Olivia Brown,Corporate,Canada,Mumbai,P1008,SSD,7,1051.48
242,ORD2410,16-05-2023,21-05-2023,First Class,CUST1382,Sneha Patel,Corporate,India,London,P1003,Mouse,3,306.35
243,ORD2281,09-11-2023,13-11-2023,Standard Class,CUST1389,John Davis,Corporate,India,Delhi,P1007,Router,10,1169.64
244,ORD2392,31-03-2024,01-04-2024,First Class,CUST1493,Daniel Sharma,Home Office,USA,Berlin,P1001,Laptop,2,1183.29
245,ORD1182,18-01-2025,20-01-2025,First Class,CUST2505,Olivia Wilson,Consumer,Canada,Delhi,P1002,Keyboard,3,388.64
246,ORD2153,09-01-2023,19-01-2023,Same Day,CUST2438,Anjali Davis,Home Office,USA,Toronto,P1003,Mouse,10,3448.5
247,ORD1444,30-03-2023,01-04-2023,Standard Class,CUST3414,Anjali Sharma,Corporate,Canada,London,P1003,Mouse,3,1276.54
248,ORD2320,28-03-2023,01-04-2023,Standard Class,CUST2235,Sarah Taylor,Home Office,Germany,Bangalore,P1005,Headphones,7,1512.93
249,ORD1111,13-03-2025,17-03-2025,Same Day,CUST1461,Sarah Gupta,Home Office,Germany,Pune,P1008,SSD,9,4449.19
250,ORD1024,05-01-2024,11-01-2024,Same Day,CUST3328,Robert Patel,Home Office,USA,Berlin,P1003,Mouse,2,132.61
251,ORD1138,15-01-2023,20-01-2023,Standard Class,CUST1247,Chris Sharma,Home Office,UK,Toronto,P1004,Monitor,7,3523.96
252,ORD1168,17-10-2024,26-10-2024,First Class,CUST1342,David Johnson,Home Office,USA,Delhi,P1003,Mouse,9,1667.41
253,ORD2201,11-10-2024,13-10-2024,Invalid Mode,CUST1977,John Davis,Consumer,Canada,Pune,P1005,Headphones,8,3080.87
254,ORD1112,13-11-2023,16-11-2023,Standard Class,CUST1562,Anjali Smith,Consumer,Canada,London,P1002,Keyboard,9,2610.25
255,ORD2476,23-09-2023,26-09-2023,Second Class,CUST2100,Anjali Johnson,Consumer,UK,Toronto,P1006,Printer,5,2643.08
256,ORD1538,30-12-2024,09-01-2025,Same Day,CUST2864,Amit Patel,Consumer,Canada,Delhi,P1002,Keyboard,6,828.68
257,ORD1210,10-08-2024,12-08-2024,Standard Class,CUST1180,Daniel Smith,Consumer,India,Berlin,P1004,Monitor,6,1945.75
258,ORD1307,03-07-2023,04-07-2023,Second Class,CUST2318,Sarah Sharma,Home Office,UK,New York,P1007,Router,2,2879.1
259,ORD1244,29-05-2024,30-05-2024,Second Class,CUST3112,John Sharma,Consumer,Canada,New York,P1003,Mouse,5,1670.14
260,ORD2132,12-04-2024,13-04-2024,Second Class,CUST2194,Rahul Wilson,Home Office,Germany,Bangalore,P1006,Printer,8,1872.95
261,ORD2010,02-03-2025,06-03-2025,Second Class,CUST1026,Olivia Sharma,Consumer,USA,London,P1004,Monitor,1,4757.4
262,ORD1002,16-02-2025,23-02-2025,Standard Class,CUST1840,Amit Davis,Corporate,Canada,Mumbai,P1005,Headphones,3,3572.68
263,ORD1190,14-02-2023,18-02-2023,First Class,CUST2877,Anjali Johnson,Home Office,India,Delhi,P1007,Router,7,420.41
264,ORD2162,05-03-2023,12-03-2023,Second Class,CUST2194,David Patel,Corporate,UK,London,P1003,Mouse,8,1396.18
265,ORD1152,27-07-2023,30-07-2023,Second Class,CUST1432,Michael Gupta,Corporate,UK,Toronto,P1002,Keyboard,2,2702.83
266,ORD1425,07-04-2024,12-04-2024,First Class,CUST1491,Jane Brown,Home Office,UnknownCountry,Mumbai,P1008,SSD,4,4187.83
267,ORD1671,01-06-2023,03-06-2023,First Class,CUST2623,Amit Smith,Home Office,UK,New York,P1004,Monitor,3,203.86
268,ORD1828,25-05-2025,02-06-2025,Standard Class,CUST2892,Jane Brown,Consumer,India,Mumbai,P1004,Monitor,4,697.04
269,ORD1820,17-01-2024,19-01-2024,Standard Class,CUST1089,Jane Davis,Home Office,Canada,Delhi,P1005,Headphones,2,4530.14
270,ORD1679,06-05-2023,07-05-2023,Standard Class,CUST1688,Olivia Miller,Corporate,Canada,Berlin,P1008,SSD,1,1944.51
271,ORD1873,26-06-2023,02-07-2023,Second Class,CUST2126,David Gupta,Consumer,India,Bangalore,P1004,Monitor,5,2519.51
272,ORD2127,05-05-2024,06-05-2024,First Class,CUST2568,Michael Sharma,Consumer,Germany,Bangalore,P1002,Keyboard,9,3984.49
273,ORD1783,11-03-2025,17-03-2025,Same Day,CUST2409,Olivia Miller,Home Office,UK,Toronto,P1008,SSD,5,940.09
274,ORD1653,03-09-2024,07-09-2024,First Class,CUST1239,Chris Gupta,Home Office,UK,Bangalore,P1001,Laptop,3,545.66
275,ORD2345,31-12-2099,09-09-2023,Second Class,CUST3358,Daniel Sharma,Corporate,USA,Delhi,P1001,Laptop,4,2982.97
276,ORD2428,03-01-2024,13-01-2024,First Class,CUST3325,Rahul Brown,Home Office,USA,Berlin,P1001,Laptop,9,1579.81
277,ORD2004,08-02-2023,10-02-2023,Second Class,CUST3464,Sarah Smith,Home Office,Canada,Mumbai,P1001,Laptop,6,4593.59
278,ORD1412,05-04-2025,08-04-2025,Second Class,CUST2325,John Smith,Consumer,Germany,Delhi,P1006,Printer,2,4240.08
279,ORD1747,16-03-2023,22-03-2023,Standard Class,CUST2378,David Patel,Consumer,USA,Toronto,P1007,Router,8,3263.44
280,ORD1356,25-12-2024,03-01-2025,Second Class,CUST3412,Daniel Brown,Corporate,UK,New York,P1006,Printer,3,929.66
281,ORD1003,31-12-2099,29-12-2024,Standard Class,CUST1745,Rahul Patel,Home Office,USA,Pune,P1007,Router,8,746.18
282,ORD1159,01-09-2023,07-09-2023,Second Class,CUST1363,Daniel Patel,Corporate,India,New York,P1006,Printer,4,1285.23
283,ORD1138,25-12-2023,30-12-2023,Standard Class,CUST1197,Robert Gupta,Home Office,Canada,Delhi,P1002,Keyboard,7,2490.76
284,ORD1775,26-12-2023,04-01-2024,Standard Class,CUST2963,Chris Miller,Home Office,USA,Delhi,P1007,Router,8,414.86
285,ORD1068,29-10-2023,30-10-2023,First Class,CUST1428,Jane Patel,Consumer,Canada,Delhi,P1006,Printer,2,2757.88
286,ORD1190,13-12-2023,23-12-2023,Standard Class,CUST2766,Sneha Brown,Home Office,Canada,Delhi,P1008,SSD,1,551.23
287,ORD1420,14-07-2023,21-07-2023,First Class,CUST2218,Sarah Johnson,Consumer,Canada,Berlin,P1005,Headphones,3,319.8
288,ORD1007,13-03-2024,15-03-2024,Same Day,CUST1817,Jane Smith,Consumer,USA,New York,P1005,Headphones,2,2394.17
289,ORD1236,12-11-2023,19-11-2023,Same Day,CUST2085,Jane Taylor,Corporate,USA,London,P1008,SSD,7,1878.54
290,ORD1912,15-02-2023,20-02-2023,Same Day,CUST2078,Sarah Wilson,Home Office,India,Delhi,P1008,SSD,2,474.25
291,ORD1704,07-04-2025,01-01-2022,Second Class,CUST3267,John Sharma,Home Office,Canada,Berlin,P1007,Router,10,4414.19
292,ORD1975,03-11-2023,05-11-2023,Standard Class,CUST3056,Rahul Taylor,Home Office,Germany,Delhi,P1007,Router,2,4748.81
293,ORD1919,27-06-2023,30-06-2023,Second Class,CUST1516,John Sharma,Consumer,Canada,Bangalore,P1004,Monitor,3,4178.84
294,ORD1528,24-11-2023,26-11-2023,Same Day,CUST3278,,Corporate,UK,Berlin,P1002,Keyboard,1,3943.43
295,ORD2276,24-08-2024,02-09-2024,Standard Class,CUST2697,Michael Brown,Home Office,Germany,Pune,P1007,Router,2,2835.28
296,ORD1206,15-03-2025,20-03-2025,Same Day,CUST2081,Robert Gupta,Home Office,Germany,Berlin,P1006,Printer,1,902.39
297,ORD1825,28-05-2023,07-06-2023,Standard Class,CUST2621,Olivia Patel,Home Office,UnknownCountry,Mumbai,P1007,Router,8,4608.13
298,ORD1762,21-01-2023,27-01-2023,First Class,CUST2148,Daniel Gupta,Home Office,India,Bangalore,P1005,Headphones,3,1537.38
299,ORD1907,03-03-2025,09-03-2025,Same Day,CUST3477,Sneha Johnson,Consumer,Canada,Bangalore,P1005,Headphones,7,3717.68
300,ORD2057,07-06-2025,13-06-2025,Second Class,CUST1268,David Taylor,Corporate,USA,Mumbai,P1001,Laptop,3,1004.18
301,ORD1411,07-05-2025,08-05-2025,Standard Class,CUST2869,John Patel,Home Office,USA,New York,P1004,Monitor,6,4126.36
302,ORD2034,11-02-2024,13-02-2024,Second Class,CUST2525,Priya Miller,Corporate,USA,Berlin,P1001,Laptop,10,2779.1
303,ORD1705,17-06-2023,22-06-2023,First Class,CUST1112,Robert Smith,Consumer,Germany,Bangalore,P1002,Keyboard,4,3254.53
304,ORD2387,31-07-2023,05-08-2023,Standard Class,CUST1036,Priya Brown,Home Office,USA,Mumbai,P1007,Router,4,1299.33
305,ORD1625,30-12-2024,04-01-2025,Same Day,CUST2428,Priya Wilson,Consumer,Canada,New York,P1007,Router,9,4130.34
306,ORD1813,21-08-2024,23-08-2024,First Class,CUST3299,Sneha Miller,Home Office,UK,New York,P1001,Laptop,2,2434.61
307,ORD1688,11-10-2023,17-10-2023,First Class,CUST2223,Sarah Brown,Home Office,USA,Mumbai,P1005,Headphones,10,2050.29
308,ORD1654,28-11-2024,01-12-2024,Same Day,CUST2210,David Sharma,Corporate,Canada,Mumbai,P1001,Laptop,10,3554.94
309,ORD2171,15-04-2025,19-04-2025,Second Class,CUST3189,Sneha Gupta,Home Office,UK,New York,P1006,Printer,3,4211.16
310,ORD2143,05-07-2023,10-07-2023,Same Day,CUST1524,Anjali Wilson,Home Office,Germany,Delhi,P1002,Keyboard,6,3289.45
311,ORD1455,30-12-2023,03-01-2024,Same Day,CUST2357,Emily Wilson,Home Office,UK,Berlin,P1005,Headphones,2,2379.16
312,ORD2299,20-08-2024,30-08-2024,Same Day,CUST1796,Amit Johnson,Home Office,Canada,New York,P1002,Keyboard,7,317.61
313,ORD1308,21-05-2023,25-05-2023,Same Day,CUST3332,Olivia Gupta,Consumer,UK,Delhi,P1006,Printer,2,2463.53
314,ORD2292,01-07-2023,07-07-2023,Standard Class,CUST2851,David Davis,Consumer,Germany,Delhi,P1001,Laptop,8,3936.79
315,ORD1180,13-05-2023,23-05-2023,Same Day,CUST2652,Robert Gupta,Corporate,India,Mumbai,P1007,Router,9,1037.1
316,ORD1764,15-01-2023,21-01-2023,Standard Class,CUST1016,Sneha Davis,Consumer,UK,New York,P1004,Monitor,3,558.41
317,ORD2030,25-08-2024,30-08-2024,Standard Class,CUST1187,David Wilson,Corporate,Germany,London,P1003,Mouse,7,4445.47
318,ORD1274,17-12-2023,25-12-2023,Second Class,CUST1675,Olivia Sharma,Consumer,USA,Bangalore,P1006,Printer,3,1095.39
319,ORD1044,26-08-2024,04-09-2024,Standard Class,CUST2501,Anjali Smith,Corporate,UK,Mumbai,P1003,Mouse,10,4973.67
320,ORD2355,21-04-2023,22-04-2023,Standard Class,CUST2707,Priya Sharma,Consumer,Germany,New York,P1001,Laptop,8,3524.25
321,ORD1420,12-12-2024,13-12-2024,Same Day,CUST1413,Sneha Taylor,Corporate,Germany,Delhi,P1005,Headphones,7,4161.73
322,ORD1214,07-06-2024,17-06-2024,First Class,CUST1466,Chris Johnson,Corporate,USA,Bangalore,P1002,Keyboard,5,4165.92
323,ORD1413,02-01-2024,09-01-2024,Second Class,CUST1161,Amit Gupta,Consumer,Canada,London,P1005,Headphones,4,63.55
324,ORD2375,02-04-2023,04-04-2023,Second Class,CUST1368,Chris Taylor,Consumer,India,New York,P1008,SSD,4,2310.92
325,ORD1606,28-09-2023,06-10-2023,Standard Class,CUST1715,Daniel Smith,Corporate,UK,London,P1001,Laptop,7,3705.77
326,ORD1194,21-05-2025,22-05-2025,Second Class,CUST1698,Emily Patel,Corporate,Germany,New York,P1001,Laptop,2,1894.48
327,ORD1701,07-07-2023,09-07-2023,Same Day,CUST2869,David Sharma,Home Office,Canada,Toronto,P1007,Router,3,609.63
20,ORD2425,13-01-2025,14-01-2025,Standard Class,CUST2704,Olivia Miller,Corporate,Germany,Berlin,P1003,Mouse,3,3076.05
329,ORD1734,18-09-2024,19-09-2024,Same Day,CUST2999,Jane Sharma,Corporate,India,Pune,P1003,Mouse,5,3292.12
330,ORD1025,22-12-2024,31-12-2024,First Class,CUST3126,Amit Miller,Consumer,Canada,Bangalore,P1004,Monitor,8,1761.46
331,ORD2385,18-10-2024,25-10-2024,Standard Class,CUST1047,Sneha Brown,Home Office,Canada,Berlin,P1003,Mouse,3,420.58
332,ORD2006,25-11-2023,29-11-2023,First Class,CUST1206,Amit Davis,Home Office,UnknownCountry,Toronto,P1006,Printer,4,440.21
333,ORD1909,31-03-2025,10-04-2025,Standard Class,CUST3041,Priya Patel,Consumer,Canada,Mumbai,P1008,SSD,2,2047.03
334,ORD1073,24-07-2024,02-08-2024,Standard Class,CUST3474,Rahul Wilson,Home Office,Germany,Bangalore,P1001,Laptop,8,4754.26
335,ORD1744,25-04-2025,26-04-2025,Same Day,CUST2359,Amit Miller,Home Office,Canada,London,P1004,Monitor,8,614.42
336,ORD2349,16-08-2023,17-08-2023,First Class,CUST2195,Amit Taylor,Corporate,India,Mumbai,P1006,Printer,3,2487.49
337,ORD2468,30-01-2025,06-02-2025,First Class,CUST1802,Sarah Johnson,Corporate,USA,Berlin,P1002,Keyboard,4,-100
338,ORD1220,14-02-2025,21-02-2025,Standard Class,CUST2845,Priya Miller,Home Office,USA,Berlin,P1001,Laptop,1,2675.3
339,ORD1099,20-07-2024,27-07-2024,Second Class,CUST3369,Michael Brown,Consumer,Canada,London,P1008,SSD,9,4412.88
340,ORD1857,15-09-2024,19-09-2024,Same Day,CUST2404,David Gupta,Consumer,USA,Toronto,P1005,Headphones,10,3515.07
341,ORD2049,03-11-2023,12-11-2023,Second Class,CUST1822,Sarah Miller,Home Office,UK,London,P1006,Printer,3,4907.61
342,ORD2331,02-07-2023,11-07-2023,Standard Class,CUST2442,Amit Gupta,Home Office,Germany,Toronto,P1006,Printer,9,1465.34
343,ORD1865,07-04-2025,08-04-2025,Standard Class,CUST2560,Michael Smith,Home Office,India,Bangalore,P1002,Keyboard,5,3763.42
344,ORD1329,21-10-2023,26-10-2023,Standard Class,CUST2208,Sarah Taylor,Consumer,UK,Berlin,P1003,Mouse,2,3099.74
345,ORD2383,27-01-2025,05-02-2025,Same Day,CUST1973,Amit Wilson,Home Office,India,Toronto,P1004,Monitor,7,2112
346,ORD2403,17-11-2023,26-11-2023,Standard Class,CUST2029,Sarah Miller,Corporate,USA,London,P1001,Laptop,10,2755.74
347,ORD2235,21-07-2023,25-07-2023,Same Day,CUST1726,Sneha Johnson,Consumer,USA,Pune,P1005,Headphones,7,251.14
348,ORD1571,23-07-2024,28-07-2024,Second Class,CUST3392,Daniel Wilson,Consumer,UK,Berlin,P1003,Mouse,3,247.71
349,ORD1660,03-09-2024,04-09-2024,Same Day,CUST3345,Amit Patel,Consumer,UK,Bangalore,P1005,Headphones,3,2627
350,ORD2034,13-06-2023,20-06-2023,Standard Class,CUST2431,Sarah Davis,Home Office,UK,London,P1007,Router,6,1503.19
351,ORD2266,27-06-2024,05-07-2024,Standard Class,CUST2417,Priya Davis,Home Office,Germany,Bangalore,P1001,Laptop,1,3428.63
352,ORD1657,26-01-2024,28-01-2024,First Class,CUST3212,Anjali Wilson,Consumer,Germany,London,P1007,Router,9,4023.94
353,ORD1912,13-05-2024,14-05-2024,Second Class,CUST2312,Amit Johnson,Consumer,USA,Mumbai,P1005,Headphones,2,1093.37
354,ORD2289,03-03-2025,07-03-2025,Standard Class,CUST1842,Amit Sharma,Home Office,India,Delhi,P1007,Router,1,2323.16
355,ORD1679,08-02-2023,10-02-2023,Standard Class,CUST1729,Chris Wilson,Home Office,India,Bangalore,P1002,Keyboard,5,2067.78
356,ORD1923,07-10-2024,14-10-2024,First Class,CUST1069,Robert Johnson,Home Office,India,Pune,P1007,Router,10,275.31
357,ORD1148,02-01-2024,11-01-2024,First Class,CUST2234,Rahul Johnson,Corporate,Canada,Toronto,P1002,Keyboard,7,4119.51
358,ORD1063,30-04-2024,03-05-2024,Second Class,CUST2601,Chris Taylor,Corporate,USA,New York,P1004,Monitor,6,4789.09
359,ORD1022,20-07-2024,29-07-2024,Standard Class,CUST1171,John Miller,Home Office,Canada,Pune,P1003,Mouse,5,1089.76
360,ORD2486,19-12-2023,23-12-2023,Second Class,CUST1659,,Home Office,UK,Bangalore,P1007,Router,2,947.72
361,ORD2161,22-05-2025,23-05-2025,Standard Class,CUST2190,Sneha Johnson,Corporate,India,Bangalore,P1008,SSD,10,2461.59
362,ORD1677,01-01-2024,04-01-2024,Standard Class,CUST2167,Rahul Johnson,Consumer,UK,Berlin,P1004,Monitor,8,1675.31
363,ORD2350,10-11-2023,20-11-2023,First Class,CUST2295,Robert Brown,Consumer,UK,Bangalore,P1003,Mouse,4,3575.39
364,ORD2312,22-03-2024,27-03-2024,Second Class,CUST2358,Olivia Gupta,Corporate,Canada,London,P1006,Printer,5,2460.51
365,ORD1222,29-06-2023,09-07-2023,First Class,CUST1573,Olivia Taylor,Consumer,UK,Pune,P1002,Keyboard,2,4465.92
366,ORD2038,08-10-2024,09-10-2024,Second Class,CUST1150,Amit Wilson,Home Office,Germany,Berlin,P1007,Router,3,1860.8
367,ORD1457,01-03-2025,11-03-2025,Second Class,CUST2903,Amit Taylor,Consumer,Canada,London,P1005,Headphones,9,102.43
368,ORD1489,18-05-2025,28-05-2025,Second Class,CUST2827,Michael Brown,Home Office,Germany,Delhi,P1003,Mouse,8,4698.92
369,ORD1082,13-08-2023,21-08-2023,Standard Class,CUST2082,Emily Davis,Consumer,USA,London,P1004,Monitor,7,2374.89
370,ORD1931,17-02-2023,18-02-2023,Standard Class,CUST3135,Sneha Wilson,Home Office,UK,Delhi,P1006,Printer,7,3285.69
371,ORD1748,24-08-2024,26-08-2024,Same Day,CUST1912,Amit Sharma,Corporate,UK,Berlin,P1005,Headphones,8,4441.5
372,ORD1013,28-05-2024,31-05-2024,Second Class,CUST1942,Jane Taylor,Home Office,UK,Bangalore,P1008,SSD,3,975.18
373,ORD1741,08-09-2024,10-09-2024,Same Day,CUST2352,Anjali Johnson,Corporate,Canada,Berlin,P1004,Monitor,4,2974.41
374,ORD2325,03-05-2025,10-05-2025,Second Class,CUST1176,Michael Miller,Home Office,USA,Delhi,P1001,Laptop,9,243.99
375,ORD2172,31-05-2023,01-06-2023,First Class,CUST1737,Amit Sharma,Home Office,Germany,Mumbai,P1003,Mouse,5,4738.91
376,ORD1443,31-12-2099,14-04-2024,Same Day,CUST1698,Sarah Sharma,Home Office,USA,Delhi,P1008,SSD,10,3315.26
377,ORD1541,21-06-2023,27-06-2023,Standard Class,CUST1941,Robert Sharma,Consumer,India,Mumbai,P1008,SSD,4,2637.42
378,ORD2032,01-12-2024,08-12-2024,Standard Class,CUST1726,Priya Miller,Home Office,India,Pune,P1003,Mouse,2,2437.09
379,ORD1266,09-09-2024,18-09-2024,Same Day,CUST3138,Robert Patel,Consumer,Germany,Toronto,P1001,Laptop,4,4695.19
380,ORD1987,19-03-2025,26-03-2025,Standard Class,CUST2742,Michael Wilson,Corporate,USA,Pune,P1006,Printer,5,3011.55
381,ORD2113,23-02-2024,28-02-2024,Standard Class,CUST1029,Rahul Taylor,Consumer,Germany,Mumbai,P1004,Monitor,7,3290
382,ORD2408,03-04-2025,09-04-2025,First Class,CUST1436,Michael Sharma,Home Office,Germany,New York,P1007,Router,5,4282.14
383,ORD1867,01-08-2024,07-08-2024,Same Day,CUST1834,Robert Taylor,Home Office,Canada,Delhi,P1005,Headphones,6,2817.51
384,ORD1990,17-09-2023,22-09-2023,Same Day,CUST1565,Daniel Johnson,Home Office,USA,Berlin,P1006,Printer,3,546.38
385,ORD2041,15-02-2024,21-02-2024,Second Class,CUST2593,Sneha Smith,Consumer,USA,Berlin,P1001,Laptop,10,2205.12
386,ORD1131,27-09-2023,01-10-2023,Standard Class,CUST3494,John Sharma,Corporate,Germany,New York,P1006,Printer,10,334.44
387,ORD1358,17-10-2024,25-10-2024,Standard Class,CUST1826,Daniel Taylor,Corporate,USA,Mumbai,P1008,SSD,10,2577.21
388,ORD2430,26-08-2023,05-09-2023,Standard Class,CUST2473,,Consumer,India,New York,P1003,Mouse,7,1797.98
389,ORD1809,20-02-2024,01-03-2024,Standard Class,CUST1281,Olivia Johnson,Home Office,UK,London,P1004,Monitor,6,4818.27
390,ORD1566,20-08-2023,30-08-2023,Same Day,CUST2654,Rahul Smith,Corporate,USA,Toronto,P1004,Monitor,9,577
391,ORD1148,30-05-2024,04-06-2024,Standard Class,CUST3102,David Taylor,Home Office,UnknownCountry,Berlin,P1006,Printer,7,2837.68
392,ORD1498,14-02-2025,20-02-2025,Same Day,CUST3403,Daniel Smith,Corporate,India,New York,P1008,SSD,2,1944.23
